Animal,Age,Temperature,Symptom 1,Symptom 2,Symptom 3,Disease
buffalo,15,102.9,loss of appetite,depression,painless lumps,lumpy virus
buffalo,2,101.8,shortness of breath,fatigue,swelling in abdomen,anthrax
buffalo,3,102.1,loss of appetite,sores on hooves,difficulty walking,foot and mouth
buffalo,5,103.5,loss of appetite,painless lumps,depression,pneumonia
buffalo,15,101.5,crackling sound,swelling in muscle,lameness,blackleg
buffalo,3,100.3,loss of appetite,lameness,depression,blackleg
buffalo,15,101.2,crackling sound,loss of appetite,swelling in limb,blackleg
buffalo,7,104.2,painless lumps,depression,loss of appetite,pneumonia
buffalo,15,100.7,loss of appetite,depression,painless lumps,lumpy virus
buffalo,8,104.6,loss of appetite,swelling in limb,crackling sound,blackleg
buffalo,1,102.2,depression,difficulty walking,swelling in limb,blackleg
buffalo,9,104.1,depression,painless lumps,loss of appetite,lumpy virus
buffalo,9,100.9,difficulty walking,loss of appetite,crackling sound,blackleg
buffalo,14,102.7,difficulty walking,crackling sound,loss of appetite,blackleg
buffalo,11,100.6,painless lumps,loss of appetite,depression,lumpy virus
buffalo,9,102.6,difficulty walking,blisters on tongue,loss of appetite,foot and mouth
buffalo,15,104.5,chills,shortness of breath,sweats,anthrax
buffalo,10,100.3,loss of appetite,sores on gums,lameness,foot and mouth
buffalo,6,102.0,loss of appetite,painless lumps,depression,pneumonia
buffalo,5,101.2,swelling in neck,fatigue,chest discomfort,anthrax
buffalo,9,101.1,swelling in limb,lameness,depression,blackleg
buffalo,11,100.4,painless lumps,loss of appetite,depression,lumpy virus
buffalo,6,100.7,painless lumps,depression,loss of appetite,lumpy virus
buffalo,12,100.3,difficulty walking,crackling sound,swelling in muscle,blackleg
buffalo,7,103.9,crackling sound,depression,loss of appetite,blackleg
buffalo,11,103.9,lameness,blisters on hooves,loss of appetite,foot and mouth
buffalo,7,102.4,loss of appetite,painless lumps,depression,lumpy virus
buffalo,1,100.7,depression,crackling sound,loss of appetite,blackleg
buffalo,15,104.2,loss of appetite,sores on mouth,lameness,foot and mouth
buffalo,7,104.4,loss of appetite,painless lumps,depression,lumpy virus
buffalo,11,101.5,difficulty walking,loss of appetite,sores on gums,foot and mouth
buffalo,9,102.5,loss of appetite,depression,painless lumps,pneumonia
buffalo,6,101.0,swelling in muscle,depression,crackling sound,blackleg
buffalo,14,102.7,lameness,crackling sound,depression,blackleg
buffalo,7,101.3,loss of appetite,lameness,sores on mouth,foot and mouth
buffalo,6,103.1,chest discomfort,sweats,fatigue,anthrax
buffalo,14,101.4,depression,painless lumps,loss of appetite,lumpy virus
buffalo,13,104.7,fatigue,chest discomfort,shortness of breath,anthrax
buffalo,2,101.5,depression,swelling in muscle,crackling sound,blackleg
buffalo,11,101.9,painless lumps,loss of appetite,depression,pneumonia
buffalo,10,103.8,shortness of breath,chills,sweats,anthrax
buffalo,14,103.8,sores on tongue,loss of appetite,lameness,foot and mouth
buffalo,6,101.8,swelling in limb,crackling sound,loss of appetite,blackleg
buffalo,6,100.3,depression,loss of appetite,painless lumps,pneumonia
buffalo,3,102.7,chills,fatigue,swelling in neck,anthrax
buffalo,4,103.3,depression,lameness,crackling sound,blackleg
buffalo,2,101.7,swelling in limb,crackling sound,loss of appetite,blackleg
buffalo,15,100.8,lameness,loss of appetite,sores on tongue,foot and mouth
buffalo,6,100.8,loss of appetite,depression,crackling sound,blackleg
buffalo,15,102.9,loss of appetite,painless lumps,depression,pneumonia
buffalo,3,100.1,sweats,chest discomfort,fatigue,anthrax
buffalo,14,102.8,difficulty walking,crackling sound,loss of appetite,blackleg
buffalo,5,102.7,loss of appetite,depression,painless lumps,lumpy virus
buffalo,8,100.3,blisters on hooves,loss of appetite,difficulty walking,foot and mouth
buffalo,1,102.7,blisters on gums,difficulty walking,loss of appetite,foot and mouth
buffalo,3,104.3,loss of appetite,painless lumps,depression,pneumonia
buffalo,12,101.0,painless lumps,loss of appetite,depression,lumpy virus
buffalo,15,103.9,painless lumps,loss of appetite,depression,lumpy virus
buffalo,15,102.7,swelling in limb,loss of appetite,difficulty walking,blackleg
buffalo,5,105.0,difficulty walking,blisters on mouth,loss of appetite,foot and mouth
buffalo,4,102.2,lameness,swelling in muscle,depression,blackleg
buffalo,1,103.1,chills,fatigue,chest discomfort,anthrax
buffalo,6,101.7,chills,fatigue,shortness of breath,anthrax
buffalo,10,103.3,depression,loss of appetite,painless lumps,pneumonia
buffalo,11,103.1,loss of appetite,depression,painless lumps,pneumonia
buffalo,10,102.7,swelling in limb,crackling sound,lameness,blackleg
buffalo,4,104.0,chills,shortness of breath,swelling in abdomen,anthrax
buffalo,10,101.1,depression,loss of appetite,painless lumps,pneumonia
buffalo,3,104.1,painless lumps,depression,loss of appetite,pneumonia
buffalo,8,101.8,sores on tongue,loss of appetite,difficulty walking,foot and mouth
buffalo,4,100.2,difficulty walking,crackling sound,loss of appetite,blackleg
buffalo,14,100.2,depression,painless lumps,loss of appetite,pneumonia
buffalo,9,101.4,loss of appetite,painless lumps,depression,lumpy virus
buffalo,2,102.8,painless lumps,depression,loss of appetite,pneumonia
buffalo,8,101.9,blisters on tongue,difficulty walking,loss of appetite,foot and mouth
buffalo,3,102.2,loss of appetite,swelling in limb,depression,blackleg
buffalo,15,102.1,loss of appetite,sores on hooves,difficulty walking,foot and mouth
buffalo,6,102.7,depression,lameness,loss of appetite,blackleg
buffalo,11,103.5,sores on gums,difficulty walking,loss of appetite,foot and mouth
buffalo,9,101.8,loss of appetite,painless lumps,depression,pneumonia
buffalo,10,104.5,difficulty walking,loss of appetite,blisters on mouth,foot and mouth
buffalo,4,102.1,loss of appetite,depression,painless lumps,pneumonia
buffalo,3,102.9,chest discomfort,swelling in neck,shortness of breath,anthrax
buffalo,12,102.1,sores on mouth,difficulty walking,loss of appetite,foot and mouth
buffalo,15,100.7,crackling sound,loss of appetite,swelling in limb,blackleg
buffalo,5,104.2,loss of appetite,painless lumps,depression,lumpy virus
buffalo,4,103.6,fatigue,swelling in extremities,shortness of breath,anthrax
buffalo,12,100.7,depression,loss of appetite,painless lumps,lumpy virus
buffalo,11,101.8,depression,loss of appetite,lameness,blackleg
buffalo,5,102.4,depression,loss of appetite,painless lumps,lumpy virus
buffalo,8,102.2,lameness,loss of appetite,blisters on tongue,foot and mouth
buffalo,1,101.0,depression,crackling sound,difficulty walking,blackleg
buffalo,12,101.2,difficulty walking,loss of appetite,crackling sound,blackleg
buffalo,2,104.3,painless lumps,loss of appetite,depression,pneumonia
buffalo,13,102.5,lameness,crackling sound,depression,blackleg
buffalo,14,100.7,difficulty walking,swelling in limb,crackling sound,blackleg
buffalo,14,104.9,depression,painless lumps,loss of appetite,pneumonia
buffalo,14,104.5,painless lumps,loss of appetite,depression,lumpy virus
buffalo,11,102.5,painless lumps,depression,loss of appetite,lumpy virus
buffalo,4,102.8,loss of appetite,depression,painless lumps,lumpy virus
buffalo,5,100.7,depression,loss of appetite,painless lumps,lumpy virus
buffalo,6,101.9,blisters on tongue,loss of appetite,lameness,foot and mouth
buffalo,14,101.7,depression,painless lumps,loss of appetite,pneumonia
buffalo,9,103.8,sweats,swelling in abdomen,chest discomfort,anthrax
buffalo,13,101.0,chest discomfort,swelling in extremities,shortness of breath,anthrax
buffalo,14,100.5,crackling sound,loss of appetite,swelling in muscle,blackleg
buffalo,12,101.8,chills,sweats,swelling in extremities,anthrax
buffalo,5,100.5,sweats,chest discomfort,fatigue,anthrax
buffalo,11,104.5,painless lumps,depression,loss of appetite,lumpy virus
buffalo,1,103.7,difficulty walking,blisters on gums,loss of appetite,foot and mouth
buffalo,11,100.7,difficulty walking,loss of appetite,sores on gums,foot and mouth
buffalo,10,101.2,fatigue,swelling in abdomen,sweats,anthrax
buffalo,3,100.4,loss of appetite,depression,painless lumps,lumpy virus
buffalo,5,102.9,loss of appetite,blisters on mouth,difficulty walking,foot and mouth
buffalo,15,101.5,shortness of breath,fatigue,chills,anthrax
buffalo,4,101.8,blisters on tongue,lameness,loss of appetite,foot and mouth
buffalo,11,105.0,depression,painless lumps,loss of appetite,pneumonia
buffalo,2,103.2,chills,fatigue,shortness of breath,anthrax
buffalo,3,102.6,blisters on tongue,difficulty walking,loss of appetite,foot and mouth
buffalo,4,101.1,loss of appetite,lameness,blisters on hooves,foot and mouth
buffalo,5,104.4,loss of appetite,depression,painless lumps,lumpy virus
buffalo,14,104.4,blisters on hooves,lameness,loss of appetite,foot and mouth
buffalo,8,100.0,loss of appetite,painless lumps,depression,lumpy virus
buffalo,14,100.8,sores on hooves,loss of appetite,difficulty walking,foot and mouth
buffalo,8,102.9,sweats,shortness of breath,chills,anthrax
buffalo,3,104.9,fatigue,swelling in neck,chills,anthrax
buffalo,11,102.3,painless lumps,depression,loss of appetite,lumpy virus
buffalo,5,100.3,loss of appetite,depression,difficulty walking,blackleg
buffalo,10,101.8,painless lumps,loss of appetite,depression,lumpy virus
buffalo,8,103.7,depression,loss of appetite,painless lumps,pneumonia
buffalo,13,102.3,sores on mouth,difficulty walking,loss of appetite,foot and mouth
buffalo,5,104.7,painless lumps,loss of appetite,depression,pneumonia
buffalo,4,100.1,depression,lameness,crackling sound,blackleg
buffalo,9,103.8,difficulty walking,crackling sound,swelling in muscle,blackleg
buffalo,13,104.9,crackling sound,difficulty walking,loss of appetite,blackleg
buffalo,2,100.4,loss of appetite,difficulty walking,blisters on tongue,foot and mouth
buffalo,11,104.7,loss of appetite,depression,painless lumps,lumpy virus
buffalo,4,101.9,sores on hooves,lameness,loss of appetite,foot and mouth
buffalo,6,101.0,loss of appetite,blisters on tongue,lameness,foot and mouth
buffalo,10,102.7,loss of appetite,painless lumps,depression,pneumonia
buffalo,5,101.2,sores on mouth,loss of appetite,lameness,foot and mouth
buffalo,8,104.6,loss of appetite,lameness,sores on mouth,foot and mouth
buffalo,6,104.9,chills,shortness of breath,sweats,anthrax
buffalo,10,100.2,painless lumps,loss of appetite,depression,lumpy virus
buffalo,9,104.4,painless lumps,loss of appetite,depression,lumpy virus
buffalo,4,101.0,depression,loss of appetite,crackling sound,blackleg
buffalo,15,102.5,painless lumps,loss of appetite,depression,pneumonia
buffalo,13,102.1,lameness,blisters on tongue,loss of appetite,foot and mouth
buffalo,9,102.6,loss of appetite,difficulty walking,blisters on mouth,foot and mouth
buffalo,7,100.0,loss of appetite,depression,painless lumps,pneumonia
buffalo,13,101.9,crackling sound,loss of appetite,lameness,blackleg
buffalo,6,100.9,loss of appetite,swelling in limb,crackling sound,blackleg
buffalo,3,101.4,fatigue,chest discomfort,chills,anthrax
buffalo,15,100.8,fatigue,chest discomfort,swelling in extremities,anthrax
buffalo,6,102.3,painless lumps,depression,loss of appetite,pneumonia
buffalo,2,104.7,chest discomfort,fatigue,swelling in neck,anthrax
buffalo,1,100.0,chills,fatigue,swelling in extremities,anthrax
buffalo,14,102.9,fatigue,shortness of breath,swelling in abdomen,anthrax
buffalo,9,102.9,chills,sweats,shortness of breath,anthrax
buffalo,13,100.3,depression,loss of appetite,painless lumps,pneumonia
buffalo,13,102.6,blisters on tongue,lameness,loss of appetite,foot and mouth
buffalo,10,103.9,painless lumps,depression,loss of appetite,pneumonia
buffalo,10,100.7,lameness,loss of appetite,sores on gums,foot and mouth
buffalo,5,101.5,painless lumps,depression,loss of appetite,pneumonia
buffalo,4,101.4,crackling sound,swelling in muscle,loss of appetite,blackleg
buffalo,9,101.4,depression,loss of appetite,painless lumps,lumpy virus
buffalo,6,104.2,chest discomfort,sweats,shortness of breath,anthrax
buffalo,6,101.2,chills,sweats,shortness of breath,anthrax
buffalo,15,103.1,crackling sound,loss of appetite,difficulty walking,blackleg
buffalo,1,102.6,sweats,swelling in neck,fatigue,anthrax
buffalo,12,102.0,painless lumps,loss of appetite,depression,pneumonia
buffalo,1,101.7,sweats,fatigue,shortness of breath,anthrax
buffalo,10,103.4,painless lumps,loss of appetite,depression,pneumonia
buffalo,2,103.0,loss of appetite,lameness,blisters on mouth,foot and mouth
buffalo,11,104.0,loss of appetite,painless lumps,depression,pneumonia
buffalo,10,102.7,crackling sound,lameness,depression,blackleg
buffalo,7,101.2,chills,sweats,fatigue,anthrax
buffalo,2,103.4,depression,swelling in muscle,loss of appetite,blackleg
buffalo,5,103.7,loss of appetite,depression,painless lumps,lumpy virus
buffalo,5,101.5,chills,fatigue,sweats,anthrax
buffalo,11,103.3,blisters on hooves,loss of appetite,difficulty walking,foot and mouth
buffalo,9,101.3,sweats,chest discomfort,fatigue,anthrax
buffalo,11,102.7,depression,painless lumps,loss of appetite,pneumonia
buffalo,9,104.0,loss of appetite,depression,painless lumps,pneumonia
buffalo,13,101.5,painless lumps,depression,loss of appetite,lumpy virus
buffalo,9,100.4,painless lumps,depression,loss of appetite,lumpy virus
buffalo,5,103.8,lameness,loss of appetite,blisters on hooves,foot and mouth
buffalo,6,104.8,depression,painless lumps,loss of appetite,lumpy virus
buffalo,8,101.2,lameness,loss of appetite,blisters on hooves,foot and mouth
buffalo,14,104.3,painless lumps,loss of appetite,depression,pneumonia
buffalo,7,104.3,painless lumps,loss of appetite,depression,pneumonia
buffalo,6,101.8,shortness of breath,chills,swelling in extremities,anthrax
buffalo,15,102.9,shortness of breath,swelling in neck,fatigue,anthrax
buffalo,1,104.4,sweats,shortness of breath,fatigue,anthrax
buffalo,13,103.5,depression,loss of appetite,difficulty walking,blackleg
buffalo,11,101.2,painless lumps,loss of appetite,depression,pneumonia
buffalo,10,102.1,painless lumps,depression,loss of appetite,pneumonia
buffalo,9,104.1,depression,painless lumps,loss of appetite,pneumonia
buffalo,7,104.3,sweats,swelling in extremities,fatigue,anthrax
buffalo,7,101.6,difficulty walking,loss of appetite,sores on hooves,foot and mouth
buffalo,1,101.9,painless lumps,depression,loss of appetite,pneumonia
buffalo,13,100.2,sweats,chills,fatigue,anthrax
buffalo,5,100.7,swelling in abdomen,sweats,fatigue,anthrax
buffalo,15,101.7,swelling in limb,depression,lameness,blackleg
buffalo,2,102.6,fatigue,sweats,chest discomfort,anthrax
buffalo,1,101.4,swelling in neck,chest discomfort,sweats,anthrax
buffalo,13,101.2,depression,loss of appetite,painless lumps,lumpy virus
buffalo,13,102.8,loss of appetite,depression,painless lumps,lumpy virus
buffalo,3,103.1,painless lumps,loss of appetite,depression,pneumonia
buffalo,1,100.1,lameness,sores on hooves,loss of appetite,foot and mouth
buffalo,11,101.2,depression,loss of appetite,painless lumps,lumpy virus
buffalo,1,103.5,blisters on tongue,loss of appetite,lameness,foot and mouth
buffalo,13,104.2,chills,fatigue,swelling in abdomen,anthrax
buffalo,2,100.7,sores on gums,loss of appetite,difficulty walking,foot and mouth
buffalo,8,101.2,chest discomfort,sweats,shortness of breath,anthrax
buffalo,4,100.4,depression,loss of appetite,painless lumps,lumpy virus
buffalo,14,101.8,depression,lameness,crackling sound,blackleg
buffalo,5,102.8,sores on gums,loss of appetite,difficulty walking,foot and mouth
buffalo,11,102.6,blisters on hooves,difficulty walking,loss of appetite,foot and mouth
