Animal,Age,Temperature,Symptom 1,Symptom 2,Symptom 3,Disease
goat,1,103.6,swelling in extremities,chest discomfort,shortness of breath,anthrax
goat,4,104.3,crackling sound,loss of appetite,lameness,blackleg
goat,10,102.3,swelling in muscle,crackling sound,depression,blackleg
goat,2,103.8,depression,loss of appetite,painless lumps,lumpy virus
goat,8,101.5,loss of appetite,lameness,blisters on hooves,foot and mouth
goat,7,102.0,painless lumps,loss of appetite,depression,lumpy virus
goat,2,102.2,swelling in limb,loss of appetite,crackling sound,blackleg
goat,6,100.9,painless lumps,depression,loss of appetite,lumpy virus
goat,9,102.0,sores on hooves,loss of appetite,lameness,foot and mouth
goat,4,100.5,depression,painless lumps,loss of appetite,lumpy virus
goat,9,102.5,difficulty walking,crackling sound,swelling in muscle,blackleg
goat,8,100.6,loss of appetite,depression,crackling sound,blackleg
goat,9,101.4,loss of appetite,painless lumps,depression,pneumonia
goat,4,101.4,sweats,shortness of breath,chills,anthrax
goat,8,101.9,depression,loss of appetite,painless lumps,pneumonia
goat,6,104.9,difficulty walking,loss of appetite,sores on gums,foot and mouth
goat,2,101.3,depression,loss of appetite,swelling in limb,blackleg
goat,6,104.7,loss of appetite,depression,painless lumps,lumpy virus
goat,6,101.1,depression,loss of appetite,painless lumps,lumpy virus
goat,6,104.9,swelling in muscle,lameness,depression,blackleg
goat,2,103.3,sores on gums,loss of appetite,difficulty walking,foot and mouth
goat,7,102.7,shortness of breath,chills,chest discomfort,anthrax
goat,4,101.7,lameness,swelling in limb,crackling sound,blackleg
goat,10,103.6,depression,painless lumps,loss of appetite,lumpy virus
goat,1,102.8,loss of appetite,lameness,depression,blackleg
goat,2,100.2,shortness of breath,sweats,swelling in neck,anthrax
goat,10,101.5,difficulty walking,sores on tongue,loss of appetite,foot and mouth
goat,7,104.0,swelling in muscle,crackling sound,loss of appetite,blackleg
goat,2,103.5,depression,painless lumps,loss of appetite,pneumonia
goat,4,103.9,depression,loss of appetite,painless lumps,pneumonia
goat,7,104.9,painless lumps,loss of appetite,depression,lumpy virus
goat,1,101.1,painless lumps,depression,loss of appetite,lumpy virus
goat,4,100.1,loss of appetite,painless lumps,depression,lumpy virus
goat,1,102.3,loss of appetite,painless lumps,depression,pneumonia
goat,8,103.7,lameness,loss of appetite,blisters on hooves,foot and mouth
goat,7,101.7,loss of appetite,depression,painless lumps,lumpy virus
goat,9,103.7,blisters on hooves,difficulty walking,loss of appetite,foot and mouth
goat,7,103.8,loss of appetite,blisters on hooves,lameness,foot and mouth
goat,4,101.1,painless lumps,depression,loss of appetite,lumpy virus
goat,3,101.9,blisters on mouth,loss of appetite,lameness,foot and mouth
goat,7,101.1,loss of appetite,painless lumps,depression,pneumonia
goat,4,101.1,sweats,swelling in extremities,fatigue,anthrax
goat,3,102.6,chills,chest discomfort,swelling in extremities,anthrax
goat,6,102.7,loss of appetite,depression,painless lumps,lumpy virus
goat,2,102.2,fatigue,chills,swelling in extremities,anthrax
goat,8,101.8,sores on hooves,difficulty walking,loss of appetite,foot and mouth
goat,9,102.6,loss of appetite,depression,lameness,blackleg
goat,3,100.5,sweats,shortness of breath,fatigue,anthrax
goat,4,101.4,chest discomfort,fatigue,sweats,anthrax
goat,1,101.0,crackling sound,difficulty walking,depression,blackleg
goat,8,103.6,loss of appetite,depression,painless lumps,lumpy virus
goat,6,103.0,difficulty walking,loss of appetite,sores on tongue,foot and mouth
goat,7,101.7,loss of appetite,sores on hooves,lameness,foot and mouth
goat,8,103.7,depression,painless lumps,loss of appetite,pneumonia
goat,5,100.6,lameness,depression,crackling sound,blackleg
goat,5,103.3,chest discomfort,shortness of breath,fatigue,anthrax
goat,9,101.2,fatigue,shortness of breath,chest discomfort,anthrax
goat,8,101.6,loss of appetite,blisters on hooves,lameness,foot and mouth
goat,10,104.0,painless lumps,depression,loss of appetite,pneumonia
goat,3,104.9,depression,loss of appetite,painless lumps,pneumonia
goat,1,104.4,loss of appetite,painless lumps,depression,lumpy virus
goat,5,103.3,chest discomfort,fatigue,sweats,anthrax
goat,1,103.2,blisters on hooves,loss of appetite,difficulty walking,foot and mouth
goat,1,101.8,crackling sound,depression,lameness,blackleg
goat,2,104.0,blisters on tongue,loss of appetite,lameness,foot and mouth
goat,8,101.9,depression,painless lumps,loss of appetite,pneumonia
goat,7,102.7,painless lumps,depression,loss of appetite,pneumonia
goat,6,104.3,crackling sound,depression,lameness,blackleg
goat,3,100.4,swelling in abdomen,chest discomfort,fatigue,anthrax
goat,10,102.7,chills,swelling in neck,fatigue,anthrax
goat,10,104.9,fatigue,chills,chest discomfort,anthrax
goat,3,103.8,loss of appetite,sores on gums,difficulty walking,foot and mouth
goat,6,103.3,chest discomfort,sweats,shortness of breath,anthrax
goat,9,103.9,chills,sweats,fatigue,anthrax
goat,2,104.8,sores on hooves,loss of appetite,difficulty walking,foot and mouth
goat,1,100.8,shortness of breath,chest discomfort,sweats,anthrax
goat,9,100.6,crackling sound,depression,loss of appetite,blackleg
goat,10,101.7,swelling in extremities,shortness of breath,chills,anthrax
goat,4,104.0,loss of appetite,depression,painless lumps,lumpy virus
goat,5,103.9,depression,loss of appetite,painless lumps,lumpy virus
goat,7,103.2,depression,loss of appetite,painless lumps,lumpy virus
goat,8,103.4,swelling in muscle,loss of appetite,crackling sound,blackleg
goat,8,101.6,loss of appetite,difficulty walking,sores on hooves,foot and mouth
goat,10,103.8,depression,loss of appetite,painless lumps,pneumonia
goat,9,100.6,loss of appetite,depression,painless lumps,pneumonia
goat,2,103.5,loss of appetite,painless lumps,depression,pneumonia
goat,3,104.8,loss of appetite,depression,painless lumps,lumpy virus
goat,3,101.5,sores on hooves,loss of appetite,lameness,foot and mouth
goat,4,102.7,depression,loss of appetite,painless lumps,pneumonia
goat,9,103.5,depression,loss of appetite,painless lumps,pneumonia
goat,3,100.5,chest discomfort,swelling in neck,fatigue,anthrax
goat,1,101.8,fatigue,chest discomfort,shortness of breath,anthrax
goat,8,101.2,lameness,loss of appetite,sores on mouth,foot and mouth
goat,10,100.9,depression,crackling sound,lameness,blackleg
goat,5,102.1,painless lumps,loss of appetite,depression,pneumonia
goat,10,104.9,loss of appetite,depression,crackling sound,blackleg
goat,8,102.8,painless lumps,depression,loss of appetite,pneumonia
goat,3,100.8,painless lumps,depression,loss of appetite,lumpy virus
goat,8,100.8,loss of appetite,depression,painless lumps,lumpy virus
goat,8,100.4,painless lumps,loss of appetite,depression,pneumonia
goat,6,103.9,chills,swelling in neck,chest discomfort,anthrax
goat,3,101.3,loss of appetite,painless lumps,depression,lumpy virus
goat,7,102.4,loss of appetite,painless lumps,depression,lumpy virus
goat,9,100.5,loss of appetite,depression,painless lumps,lumpy virus
goat,9,100.8,lameness,loss of appetite,sores on tongue,foot and mouth
goat,2,101.4,loss of appetite,depression,painless lumps,pneumonia
goat,9,100.2,loss of appetite,depression,painless lumps,pneumonia
goat,8,105.0,depression,lameness,crackling sound,blackleg
goat,10,104.6,depression,painless lumps,loss of appetite,lumpy virus
goat,9,100.4,swelling in muscle,crackling sound,difficulty walking,blackleg
goat,10,100.2,depression,painless lumps,loss of appetite,pneumonia
goat,9,101.0,painless lumps,depression,loss of appetite,pneumonia
goat,9,102.4,swelling in abdomen,fatigue,shortness of breath,anthrax
goat,5,100.5,loss of appetite,painless lumps,depression,pneumonia
goat,1,104.7,painless lumps,loss of appetite,depression,lumpy virus
goat,3,100.2,swelling in neck,chills,sweats,anthrax
goat,2,100.8,loss of appetite,depression,painless lumps,pneumonia
goat,10,102.6,loss of appetite,depression,painless lumps,pneumonia
goat,4,100.9,swelling in muscle,depression,difficulty walking,blackleg
goat,2,102.5,loss of appetite,depression,painless lumps,lumpy virus
goat,8,102.2,blisters on tongue,difficulty walking,loss of appetite,foot and mouth
goat,2,100.2,shortness of breath,swelling in extremities,chest discomfort,anthrax
goat,4,100.3,lameness,loss of appetite,sores on hooves,foot and mouth
goat,3,104.0,difficulty walking,loss of appetite,crackling sound,blackleg
goat,10,101.5,depression,painless lumps,loss of appetite,lumpy virus
goat,7,103.9,crackling sound,depression,lameness,blackleg
goat,8,104.4,depression,loss of appetite,painless lumps,pneumonia
goat,5,100.9,difficulty walking,loss of appetite,blisters on gums,foot and mouth
goat,10,102.1,chest discomfort,swelling in extremities,chills,anthrax
goat,3,103.2,loss of appetite,depression,painless lumps,pneumonia
goat,4,100.5,swelling in muscle,depression,crackling sound,blackleg
goat,3,104.8,crackling sound,depression,difficulty walking,blackleg
goat,2,101.6,loss of appetite,depression,swelling in limb,blackleg
goat,5,102.3,loss of appetite,depression,painless lumps,pneumonia
goat,5,100.6,loss of appetite,sores on hooves,lameness,foot and mouth
goat,2,104.4,difficulty walking,depression,swelling in limb,blackleg
goat,7,100.6,chest discomfort,swelling in abdomen,shortness of breath,anthrax
goat,3,100.9,lameness,loss of appetite,blisters on gums,foot and mouth
goat,3,101.4,loss of appetite,depression,painless lumps,pneumonia
goat,5,100.3,loss of appetite,depression,swelling in muscle,blackleg
goat,9,102.7,chills,chest discomfort,fatigue,anthrax
goat,8,104.7,painless lumps,depression,loss of appetite,pneumonia
goat,4,102.4,painless lumps,loss of appetite,depression,pneumonia
goat,7,101.6,depression,swelling in muscle,lameness,blackleg
goat,4,101.1,loss of appetite,blisters on gums,difficulty walking,foot and mouth
goat,9,104.2,loss of appetite,painless lumps,depression,lumpy virus
goat,8,104.3,painless lumps,loss of appetite,depression,pneumonia
goat,10,102.6,loss of appetite,difficulty walking,crackling sound,blackleg
goat,4,101.0,loss of appetite,sores on hooves,difficulty walking,foot and mouth
goat,4,102.8,shortness of breath,sweats,chills,anthrax
goat,3,103.2,shortness of breath,sweats,swelling in abdomen,anthrax
goat,8,104.2,painless lumps,depression,loss of appetite,lumpy virus
goat,4,102.7,painless lumps,loss of appetite,depression,lumpy virus
goat,6,102.2,loss of appetite,painless lumps,depression,lumpy virus
goat,10,102.2,depression,crackling sound,difficulty walking,blackleg
goat,7,101.4,difficulty walking,loss of appetite,blisters on tongue,foot and mouth
goat,5,102.0,depression,painless lumps,loss of appetite,lumpy virus
goat,10,104.0,loss of appetite,sores on tongue,lameness,foot and mouth
goat,8,102.4,crackling sound,depression,swelling in muscle,blackleg
goat,3,100.0,loss of appetite,sores on mouth,lameness,foot and mouth
goat,2,102.0,loss of appetite,sores on hooves,lameness,foot and mouth
goat,5,104.6,loss of appetite,painless lumps,depression,lumpy virus
goat,2,101.9,loss of appetite,difficulty walking,sores on gums,foot and mouth
goat,10,101.0,loss of appetite,lameness,blisters on gums,foot and mouth
goat,4,100.6,painless lumps,loss of appetite,depression,lumpy virus
goat,3,102.3,loss of appetite,lameness,sores on hooves,foot and mouth
goat,10,101.3,chest discomfort,chills,fatigue,anthrax
goat,3,101.0,difficulty walking,depression,loss of appetite,blackleg
goat,4,100.2,painless lumps,depression,loss of appetite,lumpy virus
goat,2,100.8,difficulty walking,depression,swelling in muscle,blackleg
goat,9,104.2,blisters on gums,lameness,loss of appetite,foot and mouth
goat,6,103.7,chills,swelling in abdomen,chest discomfort,anthrax
goat,9,100.9,depression,loss of appetite,crackling sound,blackleg
goat,7,100.9,painless lumps,loss of appetite,depression,pneumonia
goat,6,103.6,fatigue,chills,shortness of breath,anthrax
goat,1,103.6,loss of appetite,depression,painless lumps,lumpy virus
goat,3,100.2,loss of appetite,swelling in muscle,depression,blackleg
goat,3,100.6,fatigue,shortness of breath,chest discomfort,anthrax
goat,10,101.8,swelling in muscle,lameness,loss of appetite,blackleg
goat,3,102.9,sores on tongue,loss of appetite,difficulty walking,foot and mouth
goat,5,100.4,painless lumps,loss of appetite,depression,lumpy virus
goat,6,100.8,crackling sound,loss of appetite,difficulty walking,blackleg
goat,9,102.3,chest discomfort,chills,sweats,anthrax
goat,3,103.9,depression,painless lumps,loss of appetite,lumpy virus
goat,7,102.2,loss of appetite,difficulty walking,blisters on hooves,foot and mouth
goat,2,101.7,loss of appetite,painless lumps,depression,pneumonia
goat,4,101.2,crackling sound,swelling in muscle,depression,blackleg
goat,4,101.3,blisters on tongue,loss of appetite,lameness,foot and mouth
goat,9,100.2,depression,loss of appetite,painless lumps,pneumonia
goat,6,102.4,depression,painless lumps,loss of appetite,lumpy virus
goat,3,104.4,swelling in extremities,chest discomfort,shortness of breath,anthrax
goat,6,101.4,crackling sound,loss of appetite,difficulty walking,blackleg
goat,6,102.1,sweats,fatigue,shortness of breath,anthrax
goat,1,104.9,lameness,sores on tongue,loss of appetite,foot and mouth
goat,5,102.9,loss of appetite,lameness,depression,blackleg
goat,1,100.1,sweats,chest discomfort,fatigue,anthrax
goat,1,104.8,loss of appetite,painless lumps,depression,pneumonia
goat,1,102.2,loss of appetite,blisters on gums,difficulty walking,foot and mouth
goat,2,100.5,depression,crackling sound,lameness,blackleg
goat,1,101.4,painless lumps,loss of appetite,depression,pneumonia
goat,4,102.4,sores on gums,loss of appetite,lameness,foot and mouth
goat,9,104.5,shortness of breath,swelling in extremities,sweats,anthrax
goat,6,102.0,lameness,sores on hooves,loss of appetite,foot and mouth
goat,8,100.4,swelling in neck,chest discomfort,shortness of breath,anthrax
goat,4,100.6,swelling in extremities,chills,sweats,anthrax
goat,5,105.0,painless lumps,loss of appetite,depression,lumpy virus
goat,10,101.8,depression,painless lumps,loss of appetite,pneumonia
goat,2,102.7,loss of appetite,depression,painless lumps,pneumonia
goat,6,103.3,sweats,chest discomfort,shortness of breath,anthrax
goat,7,102.0,sweats,fatigue,swelling in abdomen,anthrax
goat,5,102.8,depression,loss of appetite,painless lumps,pneumonia
goat,9,102.5,crackling sound,swelling in limb,difficulty walking,blackleg
goat,5,102.0,crackling sound,swelling in muscle,loss of appetite,blackleg
goat,4,103.4,swelling in neck,fatigue,chest discomfort,anthrax
goat,5,104.4,loss of appetite,difficulty walking,blisters on tongue,foot and mouth
goat,3,100.8,painless lumps,loss of appetite,depression,pneumonia
goat,6,103.2,depression,painless lumps,loss of appetite,lumpy virus
goat,10,101.4,depression,loss of appetite,painless lumps,lumpy virus
goat,5,101.4,painless lumps,depression,loss of appetite,pneumonia
goat,5,101.1,loss of appetite,painless lumps,depression,lumpy virus
goat,1,100.1,loss of appetite,difficulty walking,blisters on hooves,foot and mouth
goat,1,104.1,painless lumps,loss of appetite,depression,pneumonia
goat,10,104.5,fatigue,shortness of breath,chest discomfort,anthrax
